index,time_s,temp_C,hum_pct,weight_g,flow_Lmin,lux,soil_pct,pwm3,pwm6
830,830.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
831,831.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
832,832.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
833,833.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
834,834.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
835,835.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
836,836.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
837,837.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
838,838.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
839,839.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
840,840.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
841,841.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
842,842.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
843,843.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
844,844.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
845,845.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
846,846.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
847,847.2,28.1,72.0,390.7,0.000,599.0,-999.0,0,0
848,848.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
849,849.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
850,850.2,28.1,72.0,390.7,0.000,599.0,-999.0,0,0
851,851.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
852,852.2,28.1,72.0,390.6,0.000,599.0,-999.0,0,0
853,853.2,28.1,72.0,390.6,0.000,599.0,-999.0,0,0
854,854.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
855,855.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
856,856.2,28.1,72.0,390.7,0.000,599.0,-999.0,0,0
857,857.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
858,858.2,28.1,72.0,390.9,0.000,599.0,-999.0,0,0
859,859.2,28.1,72.0,390.9,0.000,600.0,-999.0,0,0
860,860.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
861,861.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
862,862.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
863,863.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
864,864.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
865,865.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
866,866.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
867,867.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
868,868.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
869,869.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
870,870.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
871,871.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
872,872.2,28.1,72.0,390.8,0.000,600.0,-999.0,0,0
873,873.2,28.1,72.0,390.8,0.000,600.0,-999.0,0,0
874,874.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
875,875.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
876,876.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
877,877.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
878,878.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
879,879.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
880,880.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
881,881.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
882,882.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
883,883.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
884,884.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
885,885.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
886,886.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
887,887.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
888,888.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
889,889.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
890,890.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
891,891.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
892,892.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
893,893.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
894,894.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
895,895.2,28.1,72.0,390.6,0.000,600.0,-999.0,0,0
896,896.2,28.1,72.0,390.7,0.000,601.0,-999.0,0,0
897,897.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
898,898.2,28.1,72.0,390.6,0.000,601.0,-999.0,0,0
899,899.2,28.1,72.0,390.6,0.000,601.0,-999.0,0,0
900,900.2,28.1,72.0,390.7,0.000,600.0,-999.0,0,0
901,901.2,28.1,72.0,390.7,0.000,601.0,100.0,0,0
902,902.2,28.1,72.0,390.6,0.000,601.0,100.0,0,0
903,903.2,28.1,72.0,390.6,0.000,601.0,100.0,0,0
904,904.2,28.1,72.0,390.7,0.000,601.0,-999.0,0,0
905,905.2,28.1,72.0,390.7,0.000,601.0,-999.0,0,0
906,906.2,28.1,72.0,390.7,0.000,601.0,-999.0,0,0
907,907.2,28.1,72.0,390.7,0.000,601.0,-999.0,0,0
908,908.2,28.1,72.0,390.6,0.000,601.0,-999.0,0,0
909,909.2,28.1,72.0,390.6,0.000,601.0,-999.0,0,0
910,910.2,28.1,72.0,390.7,0.000,601.0,-999.0,0,0
911,911.2,28.1,72.0,390.7,0.000,601.0,-999.0,0,0
912,912.2,28.1,72.0,390.6,0.000,601.0,-999.0,0,0
913,913.2,28.1,72.0,390.6,0.000,601.0,-999.0,0,0
914,914.2,28.1,72.0,390.6,0.000,601.0,-999.0,0,0
915,915.2,28.1,72.0,390.6,0.000,601.0,-999.0,0,0
916,916.2,28.1,72.0,390.7,0.000,601.0,-999.0,0,0
917,917.2,28.1,72.0,390.7,0.000,601.0,-999.0,0,0
918,918.2,28.1,72.0,390.6,0.000,601.0,-999.0,0,0
919,919.2,28.1,72.0,390.6,0.000,601.0,-999.0,0,0
920,920.2,28.1,72.0,390.7,0.000,601.0,-999.0,0,0
921,921.2,28.1,72.0,390.7,0.000,601.0,-999.0,0,0
922,922.2,28.1,72.0,390.6,0.000,601.0,-999.0,0,0
